name,category,subCategory,brand,specifications,mainImageUrl,secondaryImageUrls,technicalSheetFileName,technicalSheetUrl,manuals
Rolo peine Rabasto,Implementos para Fincas,Agricultura,Bellmaq,"El Rolo Peine y Rabasto es un producto apto para la preparación de una adecuada cama de siembra, refinar la tierra y emparejar el terreno para un cultivo más parejo.

Opciones de modelos con distintas medidas con el ancho de labor adecuado para cada usuario

• RPR5000 ancho de labor 5 mts chasis plegable 3 cuerpos
• RPR5500 ancho de labor 5,5 mts chasis plegable 3 cuerpos
• RPR6000 ancho de labor 6 mts chasis plegable 3 cuerpos
• RPR6500 ancho de labor 6,5 mts chasis plegable 3 cuerpos
• RPR7000 ancho de labor 7 mts chasis plegable 3 cuerpos
• RPR7500 ancho de labor 7,5 mts chasis plegable 5 cuerpos
• RPR8000 ancho de labor 8 mts chasis plegable 5 cuerpos

Rolos de 70 cm de diametro con barrotes macizos de ¾”
Sistema de rabasto con regulacion de altura y zafe a resortes
Peines con regulacion de presion y altura  con zafe
Chasis construido en caño 100 x 100 x 6.35
Sistema hidraulico incluido
Puntas de ejes dobles
Peso aproximado: 400 kg x metro.",https://drive.google.com/file/d/1kC0xdin1HPUNZkFPEpiUz7ObYXaVgSUg/view?usp=drive_link,.,,,.
Rolo desterronador,Implementos para Fincas,Agricultura,Bellmaq,"El Rolo Desterronador Hidráulico se emplea en tareas de laboreo secundario, para reducir la porosidad del suelo, modificando el espacio que queda entre los terrones y rompiendo estos mismos.

Opciones de tamaño
RDE6000: ancho de labor 6 mts
RDE6500: ancho de labor 6,5 mts
RDE7000: ancho de labor 7 mts
(Consultar otras medidas)

• Chasis tubular 100 x 100 x 6.35
• 4 llantas para cubiertas 650 x 16”
• Ancho de transporte 3,30 mts
• Sistema de lanza regulable
• Alas plegables por sistema hidráulico con llave derivadora de caudal.",https://drive.google.com/file/d/1j6O7Xst3TvPgvCWA0c0mFTJvtTgj-n9W/view?usp=drive_link,.,,,.
Controldor mecanico de malezas,Implementos para Fincas,Agricultura,Bellmaq,"Detalles técnicos:
Chasis doble viga de 140x100x6,35
Alas de tubo conformados de 140x140x6,35
Cuerpos paralelogramos embujados
Regulación mecánica de profundidad
con ruedas niveladoras variables entre 1 a 11cm.
Regulación de presión con resortes
Rejas cementadas abulonadas cambiables
con zafe de seguridad
Enganche con altura regulable
Velocidad de trabajo recomendada: 10km/hora
Cubiertas 400/60 x 15.5 incluídas.",https://drive.google.com/file/d/1NEFvaoPvClHqS5-S1y4BtVSFXzoMmtV9/view?usp=drive_link,.,,,.
,,,,,,,,,
Trailer TRV-7000,Implementos para Fincas,Trailers,Bellmaq,"Detalles técnicos:
Trailer con sistema basculante para vehículos de hasta 5000kg.
Sistema Balancín con llantas 650×15 ó 650×16 (opcionales 750×16 /–675×17,5)
Planchada de 1,90 mtx. x 4 mts.
Opcional: Enganche para camión.",https://drive.google.com/file/d/1q2ATm6hYUbh8r-3MwO-mjMPLRPv381a1/view?usp=drive_link,.,,,.
,,,,,,,,,
Transportador de Rollos T-5R,Implementos para Fincas,Ganaderia,Bellmaq,"Detalles técnicos:Bastidor: De estructura tubular en caños conformados.
Horquilla: Tubular, con distancia entre púas regulable.
Largueros: Tubulares, de distancia regulable según el tamaño del rollo.
Rodado: 2 ejes independientes para cubiertas 18 telas 400/60 x 15,5 de alta flotación.
Accionamiento: Hidráulico para todos sus movimientos con cilindros compensados.
Comandos: Por válvula hidráulica desde el tractor.
Sistema de Carga: Lateral mediante la horquilla o posterior retroceso.
Capacidad de Carga: 5 rollos de 1,50mts. o 6 rollos de 1,20mts.
Tiempo de Carga: Aprox. 4 min. para 5 rollos.
Tiempo de Descarga: Aprox. 1 minuto.
Forma de Descarga: En línea contínua o racionado a distancia.
Forma de Transporte: Mediante tractor o camioneta.",https://drive.google.com/file/d/1KWweP16xCy6GDXvaXrSjhAbDudFBrwik/view?usp=drive_link,https://drive.google.com/file/d/1qaK-KFJgsZv46OWqCDMbuI4nztViFybl/view?usp=drive_link; https://drive.google.com/file/d/1WHiYAVQLo_DtaYb9HDGYGNtB5lIl3qtL/view?usp=drive_link,,,.
Transportador 3 puntos y arrastre,Implementos para Fincas,Ganaderia,Bellmaq,Consultar,https://drive.google.com/file/d/1AA_v_u4j95_4x0YA7o1zX5y9aKfInjLW/view?usp=drive_link,.,,,
,,,,,,,,,
Rastra doble accion y tiro excentrico,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
Modelos: RD120 / RD160 / RD200 / RD240

Opcional:
Discos dentados, Lisos o Mixtos
Separación entre discos: 175mm
Angulo de corte registrable en 16 puntos según la necesidad del trabajo
Limpia discos y Cojinetes de fricción.",https://drive.google.com/file/d/1Z8yxviJbub8D3thXH_sRsAz_nZPIsPge/view?usp=drive_link,.,,,.
Cincel CL-700,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
Modelos:
CL500 / 5 Púas
CL300 / 3 Púas

Chasis de alta resistencia tubular 100 X 100 X 6mm con acoplamiento para 3 puntos
Arcos montados con bulón fusible
Ruedas con regulación de profundidad.
",https://drive.google.com/file/d/1oCOLJEFifX085ZO8T7ojyR5g_CwRCjys/view?usp=drive_link,.,,,.
Aporcador,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
Chasis en bastidor único tubular 100 x 100 x 6mm con acoplamiento para 3 puntos
Ruedas con Regulación de profundidad con doble rodamiento de cajas oscilantes
Timones de alta resistencia construído en pieza única de 1” (25mm) extendible hasta 2,10mts. con rejas regulables en grados.",https://drive.google.com/file/d/1zLpF4IJSJFlKAhdykpoJOza2xKZmPHvN/view?usp=drive_link,.,,,.
Subsolador,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
Modelos: SR500 y SR300

Chasis de alta resistencia tubular 100 X 100 X 6mm con acoplamiento para 3 puntos
Timones de extrema resistencia en pieza única en 1”¼ (32mm) de espesor con púas postizas reversibles
Ruedas con regulación de profundidad con doble rodamiento de cajas oscilantes.",https://drive.google.com/file/d/1jv4uP6LausNQI1uBUy6YWWU3MeMZt4Qz/view?usp=drive_link,.,,,.
Vibrocultivador VR210,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
Chasis en bastidor único tubular 100 x 100 x 6mm con acoplamiento para 3 puntos
15 Arcos con púas en 3 cuerpos individuales de 5 arcos tipo S c/uno regulables hasta 2,10mts.",https://drive.google.com/file/d/1gbZtdyiBeMp0C8zme4sTfSd-VIbLH7ct/view?usp=drive_link,.,,,.
Alomador AL200,Implementos para Fincas,Quinta,Bellmaq,Consultar,https://drive.google.com/file/d/1dmPhqB8J-Jqfjy7Fs6ogzFQikHRpfl6x/view?usp=drive_link,https://drive.google.com/file/d/1n6RYmhYZm7eXdW5D7K3VSw2Gb4B9EYKv/view?usp=drive_link,,,.
Arado,Implementos para Fincas,Quinta,Bellmaq,"Detalles técnicos:
3 Rejas de 12”
P/Levante: 3 Puntos
Potencia mín. requerida: 35 HP
Ruedas con regulación de profundidad.",https://drive.google.com/file/d/1pbplnTzqZwWz4PfWOKjh14e2X0clvXo6/view?usp=drive_link,.,,,.
,,,,,,,,,
Desmalezadora Parquera,Implementos para Fincas,Desmalezadoras,Bellmaq,"Detalles técnicos:
Ancho de corte: 1800mm.
Montaje: Trasero
P/levante: 3 Puntos – Flotante
Altura de corte Mínima: 2cm.
Potencia mínima requerida: 20 HP
Ruedas de goma maciza con doble rodamiento
Sistema de corte: 3 hélices.
",https://drive.google.com/file/d/18ulWqO9Jq1As2Q2AlBtHuN0LgJXmx8xH/view?usp=drive_link,https://drive.google.com/file/d/1KY_2rZUVt0pLNB9Og2SOdeWD3eaAPe6M/view?usp=drive_link,,,.
Demalezadora de 3 puntos y Arrastre,Implementos para Fincas,Desmalezadoras,Bellmaq,"Detalles técnicos:
Kit de arrastre adaptable sobre máquina para 3 Puntos
Estructura altamente reforzada construído en bloque compacto para evitar fatigas en terrenos hostiles.
Sistema de corte con cuchillas oscilantes de acero de alta resistencia al desgaste.
",https://drive.google.com/file/d/11T3_z52JaL7suLHIklkCtIw9n1eu722e/view?usp=drive_link,.,,,.
,,,,,,,,,
Niveladora,Implementos para Fincas,General ,Bellmaq,"Detalles técnicos:
Niveladora liviana con sistema anclaje para 3 puntos
Hoja niveladora de 2,10 mts (6,3 pies) x ¼ espesor, desplazable y regulable en grados, con cuchilla cambiable de doble filo en 5/8 de acero boro
Chasis tubular de 120 x 120 x 6.35.
",https://drive.google.com/file/d/1z8tZgglDNfACPaSuXeaTn1OkCf42DrLD/view?usp=drive_link,.,,,.
Hoyadora,Implementos para Fincas,General ,Bellmaq,"Detalles técnicos:
Sistema de anclaje para 3 puntos
Chasis tubular de 80 x 80 x 4,75
Cabezal construído en chapa de 3/8
Mecha de 300 mm o 400 mm x 1,10 mts altura
Barra cardánica incluída
Eje sin fin de 60 mm x 5 con cuchillas cambiables.
",https://drive.google.com/file/d/1UwjOo3ZArErsBV6RbteJ1HP5IVZk9eKn/view?usp=drive_link,.,,,.
Carro Volcador,Implementos para Fincas,General ,Bellmaq,"Detalles técnicos:
Chasis construído con UPN 100
4 paquetes elásticos de 10 x 8 x 50
Cilindro telescópico de 5”
Sistema de vuelco trasero
Llantas 650 x 16
Capacidad de carga 4 TN
Avantrén a bolita de 550 mm
Batea de 3 mts x 1,8 mts x 0,70 cm.",https://drive.google.com/file/d/1wY1gnDO_PhXTBHjA6inRl7bu1PcsLBMn/view?usp=drive_link,.,,,.
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Rotoenfardador Magna 940,Pasturas,No,Yomel,"Magna 940 STD
Cámara variable
Rotoenfardadora de cámara variable. Permite la regulación no solo del diámetro del rollo, sino también del corazón del mismo (núcleo duro o blando) mediante 2 brazos tensores. Esto le proporciona una gran flexibilidad y versatilidad para cumplir con todas las exigencias de trabajo.
Recolector de 2 metros de ancho con doble rueda giratoria y alimentador rotativo con un sinfín para una mejor y más pareja alimentación de material a la cámara. Equipada con una central electrónica para el manejo completo del equipo y su regulación, desde el recolector hasta el sistema de atado.

El equipo cuenta con un sistema de engrase totalmente automático.
Atado con malla o con hilo. Enganche regulable en 2 puntos.
Sistema de corte (Cutter) de 15 cuchillas con exclusión hidráulica. Las opciones de disposición de las mismas pueden ser: 0-7-15.
Permite realizar rollos de fibra cortada a 7 cm aptos para la utilización directa en el mixer.

Medida del rollo: diámetro variable entre 80 y 1.70 metros y 1.20 metros de ancho
Sistema de enrollado: con 5 rodillos y correas de alta resistencia
Potencia requerida: 120 HP",https://drive.google.com/file/d/1MLJ0TEgYnTAk1p5_cEhSS2kJNtKjVn1x/view?usp=drive_link,.,,https://drive.google.com/file/d/1QxjZe2bOmQYFfZ6KvkM6pnUKORHlX23B/view?usp=drive_link,https://drive.google.com/file/d/1Ij2tRe3PlOX0nuljqOnJhboRzCAGJbQ7/view?usp=drive_link
Segadora Moscato 2000-SF,Pasturas,No,Yomel,"Moscato 2000
Sin acondicionador
Segadora de 3 puntos, de corte lateral. Equipada con 5 discos de corte con cuchillas que trabajan a 2950 RPM. Transmisión mediante toma de fuerza para 540 RPM, cuatro correas en V y cajas de engranaje en baño de aceite.
Los discos de corte se transmiten entre sí por intermedio de engranajes rectos en baños de aceite. La posición de transporte se realiza por medio de comandos hidráulicos desde el tractor.

Ancho de labor: 2.10 metros
Número de Discos/número de cuchillas: 5/10
Potencia máxima en PTO: 75 HP
",https://drive.google.com/file/d/1_2o52k3Zy1GgzlECRdtCiRxKvZgrx_N1/view?usp=drive_link,.,,https://drive.google.com/file/d/176wOM4QaK5ZQv5I1Xo7av8-C0cb5JJ-P/view?usp=drive_link,https://drive.google.com/file/d/1eqAzcQqFxoPahjNSH0uVRKI0xzKUBg23/view?usp=drive_link
Segadora Moscato 3370,Pasturas,No,Yomel,"Moscato 3370
Con acondicionador
Segadora con acondicionador de corte lateral, con caja pivot para girar a más de 90º sin disminuir velocidad de avance ni las RPM del tractor.
Plataforma de corte flotante, provista de ocho discos de corte cada uno solapados entre sí; cada disco cuenta con dos cuchillas oscilantes dispuestas en un plano inclinado para elevar el material cortado y distribuirlo al efecto de ser tomado entre dos rodillos de caucho motorizados individualmente entre sí.

Regulación del ancho de andana.
Barra cardánica con safe de seguridad.
Barra de corte reforzada con sistema de suspensión que trabaja con mínima presión.
Ancho de labor: 3.20 metros
Rodados: Con llantas para neumáticos 11 L 15 (2)
Número de Discos/número de cuchillas: 8/16
Potencia máxima en PTO: 100 HP",https://drive.google.com/file/d/110LFMbIuB6GEshDO_7f2cAA47VpNpOSc/view?usp=drive_link,.,,https://drive.google.com/file/d/1C9lbvkdcz6Ojd33-QqQClPGh4ZHZN4r8/view?usp=drive_link,.
Esparcidora de Fertilizante RSP360,Pasturas,No,Yomel,"RSP 360
Esparcidora de fertilizantes solidos de tres puntos, centrífuga. Tolva de chapa en una sola pieza, chasis de acero estampado resistente a deformaciones. El fondo de tolva es orientable y permite regulación continua de alimentación del material. Posibilita el esparcido por distribuidor lateral.

Ancho de Labor: 9 metros
Capacidad: 360 litros
Distribuidor: Monodisco
Potencia requerida: 40 HP",https://drive.google.com/file/d/1xvr93XavMER3cUbjpnz4xJdso8AVtCwW/view?usp=drive_link,.,,https://drive.google.com/file/d/127Qoh_t2eQBlU1EB3s1zaVYbX8SY0HsR/view?usp=drive_link,https://drive.google.com/file/d/1Nms0ZdZzj-ySDuHf6UnonumZ7GtPzjYH/view?usp=drive_link
 Fertilizadora Control 2024 A/P,Pasturas,No,Yomel,"Control 2024 A/P
Línea Control
Esparcidora de tres puntos y arrastre de fertilizantes sólidos y granulados, centrífuga, con dos discos rotativos y paletas de acero inoxidable. Tolva de chapa, con toma de fuerza para 540 RPM del tractor. Lona cobertora. Eje simple.

Ancho de Labor: 24 metros
Capacidad: 2000 litros
Distribuidor: Bidisco.
Control 2024P: de acople al 3 puntos del tractor
Control 2024A: con llantas para neumáticos 11L15 (2)",https://drive.google.com/file/d/1ST0SlXPRX2Pet_9d68VBhj5z4qeOwe6o/view?usp=drive_link,.,,https://drive.google.com/file/d/1YEWT8ylPFadWroe6rs8i9QSCVSyE8y2_/view?usp=drive_link,https://drive.google.com/file/d/1sDq01itBpoEN8Sv8IiYGgceDhlW90uiW/view?usp=drive_link
Fertilizadora Control 3024 A/P,Pasturas,No,Yomel,"Control 3024 A/P
Línea Control
Esparcidora de tres puntos y arrastre de fertilizantes solidos granulados, centrífuga, con dos discos rotativos y paletas de acero inoxidable, permite dosificar en forma individual a cada uno de los discos o los dos al mismo tiempo. Tolva de chapa, con toma de fuerza para 540 RPM del tractor. Lona cobertora. Eje tándem regulable.

Ancho de Labor: 24 metros
Capacidad: 3000 litros
Distribuidor: Bidisco.
Control 3024P: de acople al 3 puntos del tractor
Control 3024A: con llantas para neumáticos11L15 (4)",https://drive.google.com/file/d/1Wgcl1rNeMf5YSiAkMmnXpufLmBLoEGd5/view?usp=drive_link,.,,https://drive.google.com/file/d/1YEWT8ylPFadWroe6rs8i9QSCVSyE8y2_/view?usp=drive_link,https://drive.google.com/file/d/1sDq01itBpoEN8Sv8IiYGgceDhlW90uiW/view?usp=drive_link
Fertilizadora RD/RDP 3036,Pasturas,No,Yomel,"RD/RDP 3036
Línea RD
Fertilizadora de arrastre y tres puntos con sistema dosificador Vibrosystem, que mediante un movimiento excéntrico produce una mínima vibración al sistema dosificador, esto se traduce en una buena uniformidad de dosis y a la vez la vibración actúa como método de remoción del material sin necesidad de otro tipo de removedor.

Distribuidor y bulonería de acero inoxidable, apertura y cierre hidráulico de dosificación desde el comando hidráulico del tractor, que permite dosificar en forma individual a cada uno de los discos distribuidores o los dos al mismo tiempo. Tolva de chapa. Chasis tubular de robusta construcción. Lona cobertora y eje tándem.

Ancho de Labor: 36 metros
Capacidad: 3000 litros
Distribuidor: Bidisco.
RDP 3036: de acople al 3 puntos del tractor
RD 3036: con llantas para neumáticos11L15 (4)
",https://drive.google.com/file/d/13XiVxV9Eps_6Mc_kYMOcBd0wE8u4UF-Q/view?usp=drive_link,.,,https://drive.google.com/file/d/15LYqRTB1tHDSj8FLOCrYrpgkk5RPM7Hk/view?usp=drive_link,https://drive.google.com/file/d/15k9ocVYHPzIekibkpyDaGOcKasY-cZ1o/view?usp=drive_link
Fertilizadora IMPALA 10.000,Pasturas,No,Yomel,"IMPALA 10.000
Línea Impala
Fertilizadora de arrastre para aplicación de fertilizantes granulados y polvos con dosificación por cinta transportadora de goma de 80 cm de ancho que permite mantener la dosis de aplicación constante independientemente de la velocidad de avance. Sistema de distribución bidisco con paletas regulables para la calibración exacta del perfil de distribución, fabricado íntegramente en acero inoxidable para prolongar su vida útil. Tolva totalmente abulonada construida en acero 1010 o acero inoxidable AISI 304.
Para el accionamiento de la cinta transportadora posee tres variantes, Dosis Fija (Mecánico): accionamiento mecánico por rueda de mando de acople y desacople hidráulico), Dosis Variable (Hidráulico): sistema hidráulico conectado a la hidráulica del tractor; o Dosis Variable (Hidráulico): sistema hidráulico independiente del tractor.

Regulación de dosis: Dosis fija mecánica: variación en la apertura de la guillotina trasera utilizando como guía de referencia la escala graduada y tabla de dosificación.
Dosis variable hidráulica: variación del régimen de giro del motor hidráulico que acciona la cinta transportadora (comandado automáticamente desde el monitor instalado en la cabina del tractor).
Apta para la instalación de balanza electrónica.
Ancho de Labor: fertilizantes granulados hasta 36 metros, polvos hasta 14 metros
Capacidad: 10.000 litros/12.000 kilos
Distribuidor: Doble disco con paletas móviles
Opciones de eje: eje simple con llantas para neumáticos 18.4×30 (2) o 13.6×38 (2), o tándem direccional con llantas para neumáticos 12.4×24 (4).",https://drive.google.com/file/d/1yX5gZajY10BJfPdun6rUs1LPey-LiLv3/view?usp=drive_link,.,,https://drive.google.com/file/d/113NYSdr7aEX4ngb_rRbKvsoV8r3Skl4L/view?usp=drive_link,https://drive.google.com/file/d/1OMaqoKHoNA2RI38rxv7-IayRVestlOVp/view?usp=drive_link
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Tolva Semilla y Fertilizante 14TN,Accesorios Siembra y Cosecha,No,JYM,"Especificaciones Técnicas
CHASIS: Construido en chapa estampada y plegada en ¼ (6,35 mm.) de espesor sus vigas y cruceros centrales, como así también el sostén de aro giratorio.- Cantidad 4 (cuatro) La parte de sus costados más sus faldones están confeccionados en chapa estampada y plegada 3/16 (4,75 mm).-  Ancho del chasis: 2.10 mts x 4.00 mts de largo.- 
TOLVA: La tolva está construida en chapa N° 12, con sus parantes y esquineros en chapa plegada y estampada espesor 1/8” (3,2 mm)
EJES: Los componentes en sus ejes son de palanquilla 3” con sus rodillos 9-12 y sus mazas reforzadas con centro 150 x 5 agujeros.-
ELASTICOS: El material usado para la construcción de los elásticos es de primera calidad y su espesor es de 63x10x10 hojas con perno 7/8 lubricados.-
GRAMPAS: Contiene 8 grampas de 5/8 x 65 x 280 mm. de largo.-
ARO: El aro giratorio que se usa en esta construcción es de 870 mm.
LANZA: La construcción de su lanza es de chapa plegada y estampada de espesor 3/16 (4,75 mm) en sus largueros con sus respectivos cruceros, la misma está totalmente recubierta por chapa antideslizante o semilla de melón.- Ya que su estructura es robusta se colocan dos resortes para regular su peso.-
CHIMANGO: El chimango de esta tolva es de diámetro 150 x 4,5 mts con motor 100cc.con llave de corte, caños hidráulicos y mangueras.-
DIVISION CENTRAL: La división de la tolva es totalmente abulonada para fácil manipulación si fuera necesario.- La apertura de las puertas son con cremalleras y sus guías están colocadas en el exterior para que el fertilizante o la semilla no impidan un perfecto cierre.-
EQUIPO DE LONA: La colocación del equipo de lona es a elección del comprador.- Si el mismo no desea dicho equipo este no se incluye en la tolva.-
DETALLES Y ACCESORIOS: La tolva contiene una rejilla en su parte trasera incluye: 
Escaleras para su vista e ingreso colocadas una en la parte trasera, una en la delantera, como así también en su interior.-
Tacho inoculante
Tacho lavamanos
Telescópico
Dos visores para una mejor observación de su interior.
PROCESO DE PINTURA Y TERMINACION: Una vez terminada de ensamblar la unidad, se procede a la limpieza, lavado y pintado de la misma.- Su interior es cubierto totalmente con ANTIOXIDO EPOXI, en su exterior con FONDO ANTIOXIDO y el acabado final se realiza con ESMALTE POLIURETANO.-Logrando así una excelente protección y terminación de dicha unidad.-
PESO: El peso de la tolva con cubiertas 750 x 16 es de 1.850 kg.-
OBSERVACION: La construcción de esta tolva y sus componentes son de primera calidad como así también su mano de obra.- Es nuestra necesidad y obligación mejorar día a día por lo que conjuntamente con nuestros proveedores nos esforzamos para brindar una excelente calidad en toda nuestra línea de producción.-
CONSULTAR POR MODELO DE 10 TN",https://drive.google.com/file/d/1dBcZ7bp9zuJC-2PLR3pW6Rucgg3F6lPL/view?usp=drive_link,.,,https://drive.google.com/file/d/1FnFU0nIuKzz-6dKrpLUy_O5m15RWTms6/view?usp=drive_link; https://drive.google.com/file/d/1rMJHWWiaiyYCu0GTKb_na3l3sGn3qSxB/view?usp=drive_link,
Tolva Semilla y Fertilizante MD8TN,Accesorios Siembra y Cosecha,No,JYM,"Especificaciones Técnicas
CHASIS - Construido en chapa estampada y plegada en ¼ (6,35 mm.) de espesor sus vigas y cruceros centrales, como así también el sostén de aro giratorio.- Cantidad 4 (cuatro) La parte de sus costados más sus faldones están confeccionados en chapa estampada y plegada 3/16 (4,75 mm).- Ancho del chasis: 2.40 mts x 4.70 mts de largo.-
TOLVA - La tolva está construida en chapa N° 12, con sus partes y esquineros en chapa plegada y estampada espesor 1/8” (3,2 mm)
EJES - Los componentes en sus ejes son de palanquilla 3” con sus rodillos 10-13 y sus mazas reforzadas con centro 150 x 5 agujeros.-
ELASTICOS - El material usado para la construcción de los elásticos es de primera calidad y su espesor es de 63x10x13 hojas con perno 7/8 lubricados.-
GRAMPAS - Contiene 8 grampas de 5/8 x 63 x 340 mm. de largo.-
AROS - El aro giratorio que se usa en esta construcción es de 950 mm.
LANZA - La construcción de su lanza es de chapa plegada y estampada de espesor 3/16 (4,75 mm) en sus largueros con sus respectivos cruceros, la misma está totalmente recubierta por chapa antideslizante o semilla de melón.- Ya que su estructura es robusta se colocan dos resortes para regular su peso.-
CHIMANGO - El chimango de esta tolva es de diámetro 150 x 5 mts con motor 100cc.con llave de corte, caños hidráulicos y mangueras.-
DIVISION CENTRAL - La división de la tolva es totalmente abulonada para fácil manipulación si fuera necesario.- La apertura de las puertas son con cremalleras y sus guías están colocadas en el exterior para que el fertilizante o la semilla no impidan un perfecto cierre.-
EQUIPO DE LONA - La colocación del equipo de lona es a elección del comprador.- Si el mismo no desea dicho equipo este no se incluye en la tolva.-
DETALLES Y ACCESORIOS - La tolva contiene una rejilla en su parte trasera como así también 2 (dos) enganches traseros.-
PROCESO DE PINTURA Y TERMINACION - Una vez terminada de ensamblar la unidad, se procede a la limpieza, lavado y pintado de la misma.- Su interior es cubierto totalmente con ANTIOXIDO EPOXI, en su exterior con FONDO ANTIOXIDO y el acabado final se realiza con ESMALTE POLIURETANO.-Logrando así una excelente protección y terminación de dicha unidad.
PESO - El peso de la tolva con cubiertas 380x65x22,5 es de 3.214 kg.-
OBSERVACION: La construcción de esta tolva y sus componentes son de primera calidad como así también su mano de obra.- Es nuestra necesidad y obligación mejorar día a día por lo que conjuntamente con nuestros proveedores nos esforzamos para brindar una excelente calidad en toda nuestra línea de producción.-
INCLUYE:
Escaleras para su vista e ingreso colocadas una en la parte trasera, una en la delantera, como asi también en su interior.
Guardabarros.
Tacho inoculante.
Tacho lavamanos.
Telescópico.
Dos visores para una mejor observación de su interior.",https://drive.google.com/file/d/1EJap4o2id7FlJ-Fgc_SAksKMFF-Te9n2/view?usp=drive_link,.,,https://drive.google.com/file/d/1zrrbamZ9iRSLwiaxVTg5HHNyKG1gyqwv/view?usp=drive_link,
Tolva Semilla y Fertilizante MD20-22TN,Accesorios Siembra y Cosecha,No,JYM,"Especificaciones Técnicas
CHASIS: Construido en chapa estampada y plegada en ¼ (6,35 mm.) de espesor sus vigas y cruceros centrales, como así también el sostén de aro giratorio.- Cantidad 4 (cuatro) La parte de sus costados más sus faldones están confeccionados en chapa estampada y plegada 3/16 (4,75 mm).- Ancho del chasis: 2560 mm x 5700mm de largo.-
TOLVA: La tolva está construida en chapa N° 12, con sus parantes y esquineros en chapa plegada y estampada espesor 1/8” (3,2 mm)
EJES: Los componentes en sus ejes son de macizo con sus rodillos 13-16 y sus mazas reforzadas con centro 280 x 10 agujeros.-
ELASTICOS: El material usado para la construcción de los elásticos es de primera calidad y su espesor es de 78 x 13 x ½ quedando un paquete de elásticos flotante con regulación de dirección.-
GRAMPAS: Contiene 8 grampas de ¾ x 320 mm. de largo.-
ARO: El aro giratorio que se usa en esta construcción es de 1000 x 70 doble hilera bolitas
LANZA: La construcción de su lanza es de chapa plegada y estampada de espesor 3/16 (4,75 mm) en sus largueros con sus respectivos cruceros, la misma está totalmente recubierta por chapa antideslizante o semilla de melón.- Ya que su estructura es robusta se colocan dos resortes para regular su peso.-
CHIMANGO: El chimango de esta tolva es de diámetro 200 x 5 mts con motor 100cc.con llave de corte, caños hidráulicos y mangueras.-
DIVISION CENTRAL: La división de la tolva es totalmente abulonada para fácil manipulación si fuera necesario.- La apertura de las puertas son con cremalleras y sus guías están colocadas en el exterior para que el fertilizante o la semilla no impidan un perfecto cierre.-
LLANTAS: 8 (ocho) llantas 8,25 x 22,5 centro 280 x 10 agujeros
EQUIPO DE LONA: La colocación del equipo de lona es a elección del comprador.- Si el mismo no desea dicho equipo este no se incluye en la tolva.-
DETALLES Y ACCESORIOS: La tolva contiene una rejilla en su parte trasera Incluye:
Escaleras para su vista e ingreso colocadas una en la parte trasera, una en la delantera, como así también en su interior.-
Tacho inoculante
Tacho lavamanos
Telescópico
Dos visores para una mejor observación de su interior
PROCESO DE PINTURA Y TERMINACION: Una vez terminada de ensamblar la unidad, se procede a la limpieza, lavado y pintado de la misma.- Su interior es cubierto totalmente con ANTIOXIDO EPOXI, en su exterior con FONDO ANTIOXIDO y el acabado final se realiza con ESMALTE POLIURETANO.-Logrando así una excelente protección y terminación de dicha unidad.-
OBSERVACION: La construcción de esta tolva y sus componentes son de primera calidad como así también su mano de obra.- Es nuestra necesidad y obligación mejorar día a día por lo que conjuntamente con nuestros proveedores nos esforzamos para brindar una excelente calidad en toda nuestra línea de producción.-
“CONSULTAR POR OTRAS MEDIDAS”",https://drive.google.com/file/d/1Dyt8H_NjdFEzF6T2E2CDaTZ5j3mzZu2s/view?usp=drive_link,.,,,
